Gene ID	Ensembl Gene ID	Ensembl Transcript ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
ATXN2L	ENSG00000168488.18	ENST00000564304.5	1.81	1.71	1.66	2.045	1.85	1.92	2.29	0	0	0	6.4	8.1	0	0	0	0	0	0	0	0	1.95	2.115	4.275	2.66	2.94	2.09	1.84	1.91	1.71	1.92	2.79	0	0	0	1.55	0	2.64	1.895	0	2.89	2.645	0	3.66	2.38	2.01	1.97	2.3	2.41	1.68	16.05	3.04	3.26	2.23	0
ATXN2L	ENSG00000168488.18	ENST00000566007.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99	0	0	0	0
ATXN2L	ENSG00000168488.18	ENST00000566946.5	9.89	10.08	14.235	8.15	8.84	7.01	7.11	6.665	8.14	7.62	24.08	24.96	12.22	9.83	7.85	8.61	8.02	7.63	7.34	7.22	11.15	9.68	21.79	11.91	14.53	7.68	11.055	7.81	12.49	6.94	13.68	6.88	5.205	12.42	13.01	9.435	15.805	10.625	5.13	10.6	14.315	8.05	19.8	12.04	11.38	10.89	14.7	24.46	10.8	42.23	14.2	13.105	13.52	6.51
ATXN2L	ENSG00000168488.18	ENST00000567024.1	9.36	11.34	10.065	9.945	10.975	8.51	14.86	9.19	10.18	7.37	18.87	18.15	10.67	9.71	11.23	10.865	7.385	7.39	10.35	8.93	10.57	8.63	16.875	15.33	16.79	11.02	10.385	9.61	11.66	9.17	12.26	5.46	4.16	11.48	21.21	9.375	15.21	8.015	2.42	11.02	10.335	8.005	22.97	14.84	11.68	10.43	11.55	23.44	10.78	58.97	13.88	12.615	12.045	4.54
ATXN2L	ENSG00000168488.18	ENST00000568266.5	2.14	1.72	2.225	2.53	2.29	2.32	2.26	0	0	0	5.96	7.66	2.31	1.59	0	0	0	0	0	0	2.04	3.705	3.71	4.08	3.39	3.66	1.805	2.68	0	2.48	2.93	0	0	0	1.83	0	2.91	2.31	0	3.59	3.265	0	5.69	2.93	1.6	1.78	2.06	2.1	0	3.81	4.37	4.04	2.405	0
ATXN2L	ENSG00000168488.18	ENST00000569318.1	0	0	0	0	0	0	0	0	0	0	2.19	2.67	0	0	0	0	0	0	0	0	0	0	2.105	0	2.04	0	0	0	0	0	1.94	0	0	0	0	0	1.625	0	0	0	0	0	2.03	0	0	0	1.51	1.77	0	4.69	1.68	1.72	0	0
ATXN2L	ENSG00000168488.18	ENST00000570200.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.605	2.805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.89	0	0	0	0
ATXN2L	ENSG00000168488.18	ENST00000570284.1	0	0	0	0	0	0	0	0	0	0	2.13	2.59	0	0	0	0	0	0	0	0	0	0	1.735	0	1.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99	0	0	0	0	1.77	0	0	0	0	0	0
BDNF	ENSG00000176697.18	ENST00000395981.7	0	0	0	0	0	0	0	0	0	0	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL18	ENSG00000275385.1	ENST00000616054.1	0	1.54	0	0	1.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3	0	0	0	0	0	0	0	0	0	4.44	2.69	0	0	0	0	0	0
CCL18	ENSG00000275385.1	ENST00000616474.1	0	2.95	0	1.77	4.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	2.99	0	0	0	0	0	0	58.6	1.625	0	0	0	0	0	0	0	0	9.48	5.64	0	0	0	0	0	0
CD36	ENSG00000135218.17	ENST00000309881.11	24.48	79.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5	0	0	0	0	0	2.01	0	0	0	0	29.13	31.98	0	0	0	5.895	0	9.9	0	0	0	0	0	0	0	2.06	0	1.92	0	6.48	0	0	0
CD36	ENSG00000135218.17	ENST00000394788.7	70.51	17.73	0	0	6.94	2.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19	0	0	0	0	3.45	0	4.79	0	4.63	0	0	0	0	0	0	0	0	0	5.82	0	0	0	0	0	0	0	4	0	0	9.39	0	0	0
CD36	ENSG00000135218.17	ENST00000419819.2	3.85	4.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD36	ENSG00000135218.17	ENST00000432207.5	77.63	55.22	2.02	0	3.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.72	0	0	0	0	2.24	2.345	4.07	0	3.25	0	17.41	27.525	0	1.81	0	7.595	0	3.24	0	0	0	0	0	1.55	2.06	2.97	42.99	2.05	0	4.72	0	0	0
CD36	ENSG00000135218.17	ENST00000435819.5	0	4.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
CD36	ENSG00000135218.17	ENST00000438020.5	9.5	10.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47	0	0	0	0	0	0	0	0	0	0	3.87	3.935	0	0	0	1.55	0	0	0	0	0	0	0	0	0	0	5.86	0	0	1.71	0	0	0
CD36	ENSG00000135218.17	ENST00000441034.2	15.22	15.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48	0	0	0	0	0	0	0	0	0	0	2.05	2.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64	0	0	1.86	0	0	0
CD36	ENSG00000135218.17	ENST00000441109.6	133.5	107.7	0	1.835	10.33	3.16	1.58	0	0	0	0	0	0	0	0	0	0	0	0	0	71.46	0	0	0	0	3.81	2.11	5.31	0	5.28	0	4.1	8.93	0	0	0	3.51	1.7	8.07	6.43	0	0	0	0	0	3.74	1.77	11.58	0	0	12.69	0	0	2.22
CD36	ENSG00000135218.17	ENST00000447544.6	263.9	282.7	3.15	3.585	22.94	5.72	6.08	0	0	0	0	0	0	0	0	0	0	0	0	0	182.1	0	0	0	0	9.29	8.445	12.44	0	12.87	2.43	32.47	63.005	0	2.395	1.595	20.52	4.085	25.96	12.36	0	2.48	0	0	5.88	9.42	8.77	38.73	6.48	0	31.74	0	3.85	7.68
CD36	ENSG00000135218.17	ENST00000464213.1	109	102.4	0	0	7.485	2.05	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	78.57	0	0	0	0	4.55	3.625	5.99	0	6.31	0	9.31	22.57	0	0	0	8.61	1.72	9.48	5.53	0	0	0	0	2.54	4.15	3.73	33.57	3.44	0	13.89	0	0	0
CD36	ENSG00000135218.17	ENST00000480599.6	3.91	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD36	ENSG00000135218.17	ENST00000488048.1	50.58	44.6	0	0	3.245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.44	0	0	0	0	1.8	1.54	2.45	0	2.46	0	4.31	10.105	0	0	0	4.31	0	3.53	2.34	0	0	0	0	0	1.6	1.53	14.04	0	0	5.31	0	0	0
CD36	ENSG00000135218.17	ENST00000538969.5	22.35	20.57	0	0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.12	0	0	0	0	0	0	0	0	0	0	2.33	4.395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72	0	0	3.39	0	0	0
CD38	ENSG00000004468.12	ENST00000226279.7	1.78	1.58	1.515	0	2.04	0	0	0	1.525	3.875	0	0	0	0	1.55	1.825	2.56	2.88	0	2.05	0	0	15.25	0	0	0	0	0	0	0	0	0	0	0	0	0	2.685	0	1.52	1.83	0	0	1.62	2.48	0	0	3.29	11.03	0	0	1.9	0	0	0
CD38	ENSG00000004468.12	ENST00000502843.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67	0	0	0	0	0	0
CD38	ENSG00000004468.12	ENST00000510674.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34	0	0	0	0	0	0
CD38	ENSG00000004468.12	ENST00000511430.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0
CETP	ENSG00000087237.10	ENST00000200676.7	0	2.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.16	0	0	2.92	0	0	0
CETP	ENSG00000087237.10	ENST00000379780.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06	0	0	0	0	0	0
CHRNA5	ENSG00000169684.13	ENST00000394802.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN1	ENSG00000163347.5	ENST00000295522.3	0	25.18	37.475	0	1.655	0	4.97	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01	0	0	0	1.76	0	0	0	28.64	0	48.17	0	0	4.95	7.92	48.415	4.18	25.165	0	72.95	3.59	9.955	2.37	8.87	237.85	224.2	0	0	0	2.66	4.47	45.2	29.62	0
CLDN1	ENSG00000163347.5	ENST00000490800.1	0	0	1.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15	0	0	0	0	1.95	0	2.15	0	5.92	0	0	0	0	15.9	15.94	0	0	0	0	0	1.75	2.235	0
CLN3	ENSG00000188603.18	ENST00000357857.14	2.03	0	0	1.55	1.645	1.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84	0	0	0	2.2	0	1.755	0	0	0	0	0	0	2.1	4.08	0	1.63	0	0	2.18	2.915	0	0	2.22	0	0	0	2	0	2.83	2.03	1.91	0	0
CLN3	ENSG00000188603.18	ENST00000359984.12	9.86	9.73	16.695	10.035	9.4	8.09	11.91	1.615	1.76	2.055	3.28	3.51	2.24	2.33	1.7	2.155	1.685	1.74	3.81	2.06	12.6	10.7	3.665	11.1	10.45	8.59	16.165	8.42	11.07	8.05	10.41	2.94	2.31	5.36	7.89	7.72	13.965	14.415	3.61	10.71	8.3	4.4	4.52	10.47	12.955	14.56	13.75	9.38	10.37	4.19	18.35	10.555	9.78	0
CLN3	ENSG00000188603.18	ENST00000360019.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.645	0	0	0	0	0	1.53	0	0	0	0	0	0	1.84	0	0	0
CLN3	ENSG00000188603.18	ENST00000561689.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25	0	0	0	0	0	0
CLN3	ENSG00000188603.18	ENST00000564091.6	1.81	1.94	2.975	0	1.655	0	2.27	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38	0	0	0	2.185	0	2.84	0	1.82	0	1.51	0	0	2.16	2.1	0	2.725	2.305	0	2.2	1.54	0	0	2.61	2.38	2.52	2.41	2.35	2.05	0	3.7	1.66	1.69	2.7
CLN3	ENSG00000188603.18	ENST00000565354.5	1.99	0	2.08	0	0	0	1.96	0	0	0	3.13	2.99	0	0	0	0	0	0	0	0	2.9	0	0	2.3	2.93	0	3.31	0	0	0	2.78	0	0	2.26	2.7	0	3.165	2.13	0	2.47	3.535	0	1.52	3.28	3.09	3.2	3.37	4.03	1.91	1.5	4.8	3.075	1.6	2.64
CLN3	ENSG00000188603.18	ENST00000567804.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55	0	0	0	0	0	0
CLN3	ENSG00000188603.18	ENST00000567963.6	1.58	0	3.635	2.36	1.82	2.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54	2.93	0	0	0	1.66	0	1.79	1.72	1.76	1.68	0	0	0	0	0	0	2.84	0	2.53	0	0	0	0	1.875	2.57	0	0	0	0	1.64	1.825	0	0
CLN3	ENSG00000188603.18	ENST00000568076.6	2.07	0	0	0	0	0	2.11	0	0	0	2.03	2.35	0	0	0	0	0	0	0	0	2.9	0	0	3.25	3.655	0	2.79	0	0	0	3.65	0	0	0	1.65	0	2.87	1.915	0	2.68	4	0	0	2.16	3.05	2.86	2.97	3.5	0	0	4.03	2.955	2.1	0
CLN3	ENSG00000188603.18	ENST00000568452.6	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58	0	0	0	0	0	2.32	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	1.51	1.97	0	0	0	1.97	0	0	0
CLN3	ENSG00000188603.18	ENST00000569430.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03	0	0	0	0	0	0	0	0	0	1.78	0	0	0	0	0	0	0	0	0	0	1.75	0	0	0	0	0	0
CLN3	ENSG00000188603.18	ENST00000635958.1	0	0	0	0	0	0	0	0	0	0	1.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLN3	ENSG00000188603.18	ENST00000636907.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	2.36	0	0	0	0	0	0	0	0	0	0	0	2.215	0	0	2	0	0	0	1.6	0	1.79	0	1.62	0	0	2.11	0	0	0
CLN3	ENSG00000188603.18	ENST00000637184.1	0	0	0	0	0	0	1.69	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53	0	0	1.57	0	0	2.18	0	0	0	2.96	0	0	0	0	0	1.625	1.58	0	2.28	2.28	0	0	1.69	0	1.72	0	1.7	0	0	2.39	1.795	0	1.5
CLN3	ENSG00000188603.18	ENST00000637871.1	0	0	0	0	0	0	0	0	0	0	1.55	1.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLOCK	ENSG00000134852.14	ENST00000309964.8	4.39	4.06	3.725	4.95	4.955	5.55	4.99	2.065	2.73	2.365	9.07	7.59	3.12	4.1	2.16	2.615	2.365	1.95	2.48	1.97	4	5.39	2.79	6.23	5.55	4.57	3.38	4.64	5.78	5.02	5.35	2.73	2.115	1.94	2.625	0	4.695	3.765	4.24	5.35	4.545	1.55	5.81	4.33	3.3	3.35	3.8	2.83	3.22	7.15	5.51	6.455	6.19	0
COL11A2	ENSG00000204248.10	ENST00000341947.6	0	0	0	0	0	0	0	0	0	0	9	10.65	1.59	0	0	0	0	0	2.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91	0	0	11.5	0	0	0	0	0	0	0	2.2	0	0	0
COL11A2	ENSG00000204248.10	ENST00000361917.5	0	0	0	0	0	0	0	0	0	0	1.53	1.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53	0	0	0	0
COL11A2	ENSG00000204248.10	ENST00000374708.8	0	0	0	0	0	0	0	0	0	0	2.78	2.8	0	0	0	0	0	0	1.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.95	0	0	0	0	0	0	3.29	0	0	0	0
COL11A2	ENSG00000204248.10	ENST00000395194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57	0	0	0	0	0	0	0	0	0	0	0
COL11A2	ENSG00000204248.10	ENST00000477772.1	0	0	0	0	0	0	0	1.89	1.9	2.61	9.11	10.23	3.1	2.27	2.5	2.375	2.465	2.82	4.16	2.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4	0	0	0	0	0	0	4.07	1.77	0	0	0
CPT1A	ENSG00000110090.12	ENST00000265641.9	22.26	20.83	21.26	29.43	25.315	22.93	18.46	6.4	7.49	10.01	2.86	4.55	8.03	8.06	4.81	6.01	8.48	7.67	3.62	7.24	21.7	13.7	7.89	19.36	24.28	28.56	33.425	27.11	12.41	30.5	23.33	8.69	8.415	15.01	17.17	20.175	21.115	14.585	3.94	23.96	16.195	7.13	14.32	14.77	12.235	13.92	24.77	24.09	15.27	14.7	15.73	28.295	16.32	4.37
CPT1A	ENSG00000110090.12	ENST00000537756.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91	0	0	0	0
ELP4	ENSG00000109911.18	ENST00000350638.10	2.16	1.86	1.93	1.86	1.86	2.77	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06	3.64	4.72	0	1.86	1.56	1.57	1.68	1.84	1.71	2.01	0	0	0	0	0	0	0	0	2.01	1.63	0	0	0	1.98	2.11	0	0	0	1.5	0	1.97	1.715	0
ELP4	ENSG00000109911.18	ENST00000474374.5	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP4	ENSG00000109911.18	ENST00000638184.1	2.09	2.28	1.97	3.08	2.81	2.9	2.53	2.345	2.49	2.51	3.15	2.83	2.22	2.58	2.06	2.02	2.49	2.38	2.61	2.12	2.23	1.735	2.22	3.83	3.24	3.02	2.54	3.11	2.78	3.13	2.99	0	0	1.8	2.805	1.54	2.315	0	0	3.54	2.215	0	2.59	2.34	3.02	2.93	2.17	2.8	0	4.73	2.33	3.305	3.035	0
ELP4	ENSG00000109911.18	ENST00000639878.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP4	ENSG00000109911.18	ENST00000640379.1	0	0	0	0	0	0	0	0	0	0	1.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELP4	ENSG00000109911.18	ENST00000640961.1	0	0	0	0	0	0	0	0	0	0	10.42	9.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ETV6	ENSG00000139083.10	ENST00000396373.8	13.96	7.16	6.2	15.465	13.435	24.08	11.54	0	1.57	0	0	0	2.38	2.41	0	1.59	0	0	2.06	1.61	15.28	4.405	15.755	6.25	7.805	12.65	9.97	8.51	6.8	10.19	8.45	2.52	2.11	3.99	5.78	2.67	13.435	25.02	1.99	7.56	4.05	3.225	4.75	11.39	13.14	19.79	11.58	14.71	4.54	4.13	8.46	7.52	7.42	7.85
FADS2	ENSG00000134824.13	ENST00000257261.10	8.27	9.03	184.6	37.005	23.91	20.59	6.35	49.5	46.27	47.67	17.5	23.81	43.52	37.46	36.88	56.735	43.93	41.62	32.73	49.16	5.42	23.365	52.725	38.36	40.8	12.41	6.325	13.38	3.69	12.54	21.03	8.01	3.535	4.55	10.975	26.02	14.495	8.855	1.57	26.66	10.585	2.19	31.13	35.89	12.055	5.68	7.86	4.73	4.11	21.56	5.78	36.725	14.39	0
FADS2	ENSG00000134824.13	ENST00000278840.8	2.25	2.17	42.975	13.42	8.255	8.14	2.25	10.05	11.075	13.605	4.93	6.63	12.88	10.92	7.88	11.365	12.345	9.99	7.71	9.48	0	4.855	17.09	11.27	10.185	3.67	1.74	4.16	0	3.94	6.88	1.83	0	0	0	3.065	4.215	2.565	0	8.17	1.99	0	10.37	6.68	1.515	0	1.95	0	0	4.09	1.79	10.825	4.03	0
FADS2	ENSG00000134824.13	ENST00000517312.5	2.41	1.88	44.005	11.765	6.46	8.27	2.32	8.115	9.04	12.225	3.63	6.19	11.27	9.27	5.19	7.005	9.24	7.52	5.06	6.27	0	8.485	22.22	7.61	8.375	2.91	0	3.12	0	3.33	6.75	0	0	0	0	0	4	2.7	0	6.35	1.91	0	4.03	2.66	0	0	0	0	0	2.36	0	9.96	3.075	0
FADS2	ENSG00000134824.13	ENST00000521571.6	0	0	2.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADS2	ENSG00000134824.13	ENST00000521849.5	0	0	11.23	2.49	1.625	0	0	2.82	2.61	3.15	0	1.59	2.86	2.25	1.93	2.705	2.72	2.46	0	2.16	0	4.735	8.875	2.96	2.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52	0	0	0	0	0	0	0	0	2.49	0	0
FADS2	ENSG00000134824.13	ENST00000522056.5	0	0	0	0	0	0	0	0	0	0	0	1.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADS2	ENSG00000134824.13	ENST00000522359.2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79	1.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FADS2	ENSG00000134824.13	ENST00000522639.1	0	0	0	1.65	0	0	0	0	0	0	2.96	2.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63	0	0	0	0	0	0	0	0	0	0	0	1.66	0	0
FADS2	ENSG00000134824.13	ENST00000523235.5	0	0	6	1.505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005	2.2	2.815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59	0	0	3.17	2.04	0	0	0	0	0	0	0	2.015	0	0
FADS2	ENSG00000134824.13	ENST00000543584.1	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASN	ENSG00000169710.8	ENST00000306749.3	137.2	104.7	15.415	11.41	17.57	12.97	18.64	13.39	18.845	11.545	57.5	71.8	29.11	23.4	12.96	13.95	13.845	9.84	18.83	7.77	110.1	30.295	32.335	14.62	12.98	11.3	13.37	15.01	36.66	13.84	14.76	4.73	2.3	4.16	7.02	28.33	27.64	22.94	5.24	31.75	10.56	4.15	37.14	36.54	47.85	46.34	11.8	6.46	24.74	12.36	15.77	13.13	22.155	0
FASN	ENSG00000169710.8	ENST00000578424.2	51.54	54.37	5.39	1.61	4.135	0	3.9	4.655	5.33	4.625	5.74	8.49	7.5	5.32	4.26	4.49	4.805	5.2	3.68	2.78	39.09	4.885	8.455	1.67	1.555	1.81	3.61	1.8	12.51	1.81	3.22	1.85	0	1.83	0	12.085	7.99	6.67	0	4.42	1.97	2.32	10.6	8.68	21.425	16.09	3.37	0	9.2	4.13	2.19	1.65	5.825	0
FASN	ENSG00000169710.8	ENST00000579410.1	1.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FASN	ENSG00000169710.8	ENST00000580382.1	114.9	100	13.46	6.35	11.035	7.09	10.11	14.915	22.04	15.02	41.09	54.53	29.66	24.35	13.79	15.62	16.715	12.84	17.98	8.18	62.23	14.24	16.655	7.34	8.59	7.71	9.285	9.84	30.16	8.63	7.28	3.67	1.96	3.8	8.05	30.845	16.625	15.825	3.16	20.24	6.23	3.46	33.37	16.13	31.345	32.81	8.09	4.8	17.68	10.24	9.31	7.425	14.48	0
FASN	ENSG00000169710.8	ENST00000584610.2	18.78	16.73	2.755	1.615	3.655	0	4.25	2.34	2.575	1.82	11.32	16.06	4.6	2.7	2.51	3.115	1.795	1.57	4.08	1.7	24.16	2.18	3.115	4.52	3.615	1.92	2.66	1.61	7.14	0	3.52	0	0	1.7	3.38	14.48	9.225	4.035	0	6.05	2.79	0	16.44	22.22	11.705	7.69	2.2	2.3	4.63	4.11	4.41	2.645	7.025	0
FASN	ENSG00000169710.8	ENST00000634990.1	27.24	27.53	3.7	0	3.11	0	2.45	3.825	4.605	3.22	8.56	11.81	6.89	5.21	3.93	3.615	3.645	3.24	3.98	2.45	20.87	3.71	4.925	0	2.13	1.82	2.28	2.15	8.72	1.98	3.01	0	0	0	0	9.17	4.845	3.895	0	4.4	1.58	0	9.21	7.5	8.92	8.1	2.2	0	3.89	2.65	2.27	1.615	4.57	0
FASN	ENSG00000169710.8	ENST00000635197.1	2.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	1.75	1.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
